,created_date,city_mapped,first_platform_c,first_utm_medium_c,first_utm_source_c,total_leads_droppped,referred_lead,1_on_1_industry_mentorship,call_us_button_clicked,career_assistance,career_coach,career_impact,careers,chat_clicked,companies,download_button_clicked,download_syllabus,emi_partner_click,emi_plans_clicked,fee_component_click,hiring_partners,homepage_upgrad_support_number_clicked,industry_projects_case_studies,live_chat_button_clicked,payment_amount_toggle_mover,placement_support,placement_support_banner_tab_clicked,program_structure,programme_curriculum,programme_faculty,request_callback_on_instant_customer_support_cta_clicked,shorts_entry_click,social_referral_click,specialisation_tab_clicked,specializations,specilization_click,syllabus,syllabus_expand,syllabus_submodule_expand,tab_career_assistance,tab_job_opportunities,tab_student_support,view_programs_page,whatsapp_chat_click
24304,2021-10-13 16:33:17,lucknow,Level3,Level154,Level21,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24305,2022-01-27 17:57:28,chennai,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24306,2021-09-12 15:37:25,mumbai,Level0,Level8,Level24,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24307,2021-07-08 17:54:00,ahmedabad,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24308,2022-02-07 03:54:13,haridwar,Level6,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24309,2021-11-06 16:23:02,bhubaneswar,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24310,2021-09-23 09:55:05,bengaluru,Level5,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24311,2021-07-29 07:21:16,bhopal,Level21,Level51,Level0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24312,2021-09-12 07:11:05,ernakulam,Level0,Level0,Level39,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24313,2021-08-20 17:16:35,lucknow,Level3,Level54,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24314,2021-09-12 05:34:21,indore,Level0,Level11,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24315,2021-10-18 09:07:03,motihari,Level0,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24316,2021-07-03 13:39:57,dehradun,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24317,2021-07-08 15:53:34,lucknow,Level0,Level11,Level9,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24318,2022-01-15 16:12:18,pune,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24319,2021-08-16 06:19:06,bengaluru,Level10,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24320,2021-09-18 17:24:38,bengaluru,Level0,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24321,2021-11-01 18:02:21,bengaluru,Level0,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24322,2021-12-03 13:44:57,unnao,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24323,2021-11-01 12:19:13,hyderabad,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24324,2021-11-11 13:30:32,kalyani,Level25,Level56,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24325,2021-08-26 07:40:05,ncr,Level0,Level40,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24326,2022-01-01 14:32:57,lucknow,Level0,Level76,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24327,2021-07-09 06:59:41,mumbai,Level0,Level6,Level23,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24328,2021-11-10 14:41:57,meerut,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24329,2021-12-23 07:37:02,bengaluru,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24330,2022-01-04 08:22:05,mumbai,Level10,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24331,2021-08-18 17:22:50,ahmedabad,Level2,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24332,2021-11-11 11:42:30,hyderabad,Level10,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24333,2021-12-24 13:35:25,ncr,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24334,2021-11-16 12:46:31,hyderabad,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24335,2021-08-20 16:05:37,ludhiana,Level7,Level14,Level6,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24336,2021-08-24 06:00:37,ncr,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24337,2021-07-29 16:13:41,chennai,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24338,2022-01-04 15:13:43,nellore,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24339,2022-01-06 09:05:11,jodhpur,Level0,Level108,Level47,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24340,2021-12-13 14:07:35,bengaluru,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24341,2021-10-03 17:08:34,mumbai,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24342,2021-11-09 20:11:30,bengaluru,Level0,Level2,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24343,2021-07-31 16:13:25,bengaluru,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24344,2021-08-08 17:35:46,ncr,Level3,Level54,Level21,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24345,2021-11-24 16:30:42,ncr,Level14,Level0,Level0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24346,2022-01-19 07:55:12,muzaffarnagar,Level10,Level2,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24347,2021-08-03 15:46:49,hyderabad,Level10,Level90,Level42,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24348,2021-11-19 08:30:15,chennai,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24349,2022-02-02 08:27:19,coimbatore,Level2,Level38,Level19,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24350,2021-09-05 06:52:57,lucknow,Level3,Level54,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24351,2021-09-14 14:52:45,nagpur,Level0,Level4,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24352,2021-08-26 06:17:33,surat,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24353,2021-11-17 11:54:18,ludhiana,Level0,Level11,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24354,2021-12-18 13:02:11,bengaluru,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24355,2021-10-16 00:28:11,amritsar,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24356,2021-09-11 20:04:33,tirur,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24357,2021-09-16 01:16:50,mumbai,Level2,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24358,2022-01-19 19:46:07,kolkata,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24359,2022-01-13 16:02:11,ncr,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24360,2021-10-19 11:13:37,bengaluru,Level10,Level21,Level13,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24361,2021-11-14 17:47:32,bengaluru,Level0,Level2,Level2,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24362,2021-07-22 09:38:19,chandigarh,Level10,Level11,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24363,2021-12-20 12:32:03,bengaluru,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24364,2021-11-20 20:02:04,ncr,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24365,2021-10-19 18:35:02,kheroni,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24366,2021-08-03 16:57:37,pune,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24367,2021-12-26 11:33:56,muzaffarpur,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24368,2021-11-18 05:07:23,bengaluru,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24369,2021-11-02 18:18:20,bengaluru,Level7,Level23,Level6,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24370,2021-07-30 16:47:40,chennai,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24371,2021-09-06 07:10:38,ncr,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24372,2021-08-21 09:35:16,ncr,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24373,2021-09-09 16:42:33,indore,Level10,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24374,2021-07-25 15:37:50,,Level19,Level210,Level59,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24375,2022-01-05 04:27:54,warangal,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24376,2021-12-16 13:57:21,bengaluru,Level10,Level64,Level35,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24377,2021-10-11 18:56:28,bengaluru,Level3,Level60,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24378,2021-07-08 20:33:52,kolkata,Level0,Level11,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24379,2022-01-01 16:40:23,pune,Level3,Level60,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24380,2021-07-31 20:42:33,lucknow,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24381,2021-08-02 10:43:52,mumbai,Level10,Level40,Level9,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24382,2021-11-12 03:19:07,trivandrum,Level10,Level46,Level25,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24383,2021-07-16 14:00:04,mumbai,Level10,Level11,Level9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24384,2021-07-20 10:31:21,chennai,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24385,2021-07-17 06:19:19,bengaluru,Level11,Level21,Level13,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24386,2021-08-11 14:32:44,coimbatore,Level3,Level0,Level36,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24387,2021-08-07 08:53:31,ncr,Level10,Level2,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24388,2022-02-09 15:59:11,lucknow,Level10,Level64,Level35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24389,2021-12-22 14:44:45,chennai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24390,2021-07-03 08:30:23,patna,Level10,Level2,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24391,2022-01-12 15:44:28,mumbai,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24392,2021-10-18 17:46:17,bengaluru,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24393,2021-08-23 15:45:02,bengaluru,Level10,Level0,Level0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24394,2021-07-27 06:07:32,pune,Level0,Level2,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24395,2021-08-28 10:43:35,chandigarh,Level10,Level11,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24396,2022-01-20 11:59:46,bhopal,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24397,2021-11-12 07:11:20,nizamabad,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24398,2021-08-23 05:19:02,bhopal,Level0,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24399,2022-02-02 02:21:46,tirupati,Level3,Level178,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24400,2021-11-30 13:12:20,chandigarh,Level10,Level31,Level2,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24401,2022-01-21 15:46:25,kanpur,Level0,Level71,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24402,2022-02-08 13:12:23,kolkata,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24403,2021-07-31 18:17:15,visakhapatnam,Level0,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24404,2021-11-17 06:39:33,osmanabad,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24405,2021-12-21 07:41:40,indore,Level14,Level209,Level52,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24406,2022-02-08 14:50:00,pune,Level3,Level60,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24407,2021-08-23 09:07:52,ncr,Level10,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24408,2021-07-10 02:44:44,ahmedabad,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24409,2021-10-31 11:57:22,chennai,Level0,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24410,2022-01-07 11:16:23,jaipur,Level10,Level8,Level24,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24411,2021-07-22 07:26:58,pune,Level0,Level8,Level24,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24412,2021-12-12 20:02:03,mangalore,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24413,2021-09-24 19:07:52,shahdol,Level18,Level11,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24414,2021-10-20 08:36:41,kolkata,Level0,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24415,2021-07-24 06:03:43,jaipur,Level0,Level11,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24416,2021-10-27 06:10:27,pune,Level24,Level63,Level6,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24417,2021-09-26 16:51:15,ncr,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24418,2021-12-08 00:40:16,gorakhpur,Level0,Level27,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24419,2021-09-19 11:51:15,pune,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24420,2021-10-24 06:16:49,khairatabad,Level8,Level8,Level24,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24421,2021-11-09 10:40:36,bhubaneswar,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24422,2021-11-21 03:23:41,nagpur,Level0,Level160,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24423,2021-12-06 07:39:55,jaipur,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24424,2021-09-18 19:14:48,jabalpur,Level3,Level0,Level0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24425,2021-11-23 11:20:48,guwahati,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24426,2022-01-15 06:51:31,mumbai,Level10,Level4,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24427,2021-09-13 20:17:22,rajkot,Level16,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24428,2021-07-31 05:37:15,patna,Level11,Level31,Level16,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24429,2021-12-18 13:22:57,chennai,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24430,2021-09-04 04:00:15,vadamadurai,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24431,2022-02-07 05:40:06,brahmapur,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24432,2021-11-17 10:23:30,pune,Level0,Level160,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24433,2022-01-09 17:03:17,ncr,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24434,2021-07-08 18:28:50,ncr,Level0,Level2,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24435,2021-09-25 14:33:09,chennai,Level5,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24436,2021-12-05 04:02:06,meerut,Level0,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24437,2021-09-17 06:30:32,hyderabad,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24438,2021-10-07 17:55:39,pune,Level0,Level60,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24439,2021-12-15 06:29:39,erragadda,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24440,2021-11-27 13:30:19,arnakonda,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24441,2021-07-13 10:30:18,pakri,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24442,2021-07-31 09:36:15,ponda,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24443,2021-08-08 15:15:10,hyderabad,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24444,2021-09-15 17:10:06,lucknow,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24445,2022-01-17 04:41:52,bhopal,Level0,Level0,Level0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24446,2021-12-29 19:34:31,ncr,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24447,2021-09-13 12:34:48,bengaluru,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24448,2022-01-12 05:17:39,vellore,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24449,2022-01-04 11:46:57,jaipur,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24450,2021-12-17 06:39:38,patna,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24451,2021-12-26 14:06:01,chennai,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24452,2021-07-10 08:49:51,chennai,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24453,2022-01-12 11:12:38,faridabad,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24454,2022-01-16 17:05:23,chennai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24455,2021-07-01 17:25:28,meerut,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24456,2021-11-17 17:01:13,patna,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24457,2021-08-19 02:00:08,pune,Level3,Level93,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24458,2021-10-28 05:47:37,ranchi,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24459,2021-09-05 13:48:48,lucknow,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24460,2022-01-10 15:27:49,mysuru,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24461,2021-09-17 04:51:00,mumbai,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24462,2021-09-11 10:48:10,ncr,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24463,2021-07-20 07:43:20,arrah,Level10,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24464,2022-02-01 15:24:14,haridwar,Level10,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24465,2021-07-30 07:20:38,ncr,Level0,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24466,2022-01-22 03:43:50,ncr,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24467,2021-12-01 02:28:17,nashik,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24468,2021-10-31 14:14:57,ncr,Level10,Level19,Level11,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24469,2021-09-04 05:19:28,mohali,Level11,Level21,Level13,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24470,2021-08-10 06:09:02,dehradun,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24471,2021-07-08 07:04:09,hyderabad,Level0,Level41,Level20,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24472,2021-09-23 14:17:00,ncr,Level11,Level31,Level16,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24473,2021-08-27 06:13:36,prayagraj,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24474,2021-08-28 07:25:28,bengaluru,Level10,Level40,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24475,2021-11-30 19:43:09,bharuch,Level10,Level0,Level0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24476,2022-01-10 15:40:51,hyderabad,Level0,Level160,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24477,2022-01-26 07:16:28,ncr,Level10,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24478,2021-12-28 05:30:14,raipur,Level14,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
